,0,1
1683,2595,734
1684,15064,14388
1685,10377,11028
1686,6331,19937
1687,5999,19050
1688,10395,4655
1689,6302,11438
1690,18714,11181
1691,13274,20811
1692,16671,14228
1693,6652,20064
1694,9669,11091
1695,10590,10328
1696,2859,3739
1697,11983,14250
1698,9317,7755
1699,17511,22407
1700,10795,11948
1701,20000,4361
1702,7525,16550
1703,3469,13103
1704,15607,19931
1705,21461,4524
1706,20737,613
1707,9529,10708
1708,17824,956
1709,10178,1040
1710,6094,17390
1711,6766,6913
1712,12407,18989
1713,20688,3134
1714,15207,6028
1715,17668,18759
1716,15606,18313
1717,20272,3215
1718,11816,8283
1719,10018,21641
1720,13595,9714
1721,5894,9756
1722,21361,11861
1723,8878,5079
1724,11186,6868
1725,6485,1239
1726,14693,3344
1727,3827,11385
1728,19874,10838
1729,10389,11056
1730,6225,15263
1731,4624,21209
1732,8861,2429
1733,15035,4283
1734,774,20825
1735,3935,17992
1736,6243,17876
1737,4576,11288
1738,7778,19537
1739,20657,6536
1740,7451,3433
1741,20896,14337
1742,10040,12146
1743,20145,20993
1744,5115,12139
1745,13866,18511
1746,17774,13968
1747,16765,9818
1748,2912,12408
1749,231,13882
1750,2548,6116
1751,8153,20592
1752,9694,15831
1753,860,1047
1754,234,9999
1755,11513,5728
1756,16819,14804
1757,15264,15468
1758,10149,11300
1759,5193,16749
1760,20909,15165
1761,21634,17658
1762,15410,2038
1763,8323,4479
1764,18790,18839
1765,19343,13746
1766,10608,11661
1767,15340,20085
1768,1835,18201
1769,12635,1133
1770,2030,13313
1771,15555,15130
1772,16215,5388
1773,4410,1869
1774,9853,12080
1775,6902,2475
1776,10837,16813
1777,16148,7909
1778,20132,5388
1779,5768,21304
1780,10249,15735
1781,11298,15610
1782,11846,14793
1783,13725,2563
1784,11918,6189
1785,21771,14599
1786,2087,15477
1787,11424,3412
1788,7138,6106
1789,19199,15979
1790,11360,5418
1791,20362,10031
1792,18286,5022
1793,15121,15426
1794,7522,11454
1795,19589,21540
1796,90,10020
1797,7929,13469
1798,16700,7232
1799,3446,11986
1800,16761,13787
1801,17829,9779
1802,18680,19164
1803,4167,10351
1804,17114,9310
1805,1483,5479
1806,640,6391
1807,19732,1712
1808,13812,102
1809,17273,21917
1810,8958,18271
1811,21856,7639
1812,6513,1175
1813,7481,4325
1814,2572,3954
1815,18751,3190
1816,13000,21468
1817,20519,5175
1818,12779,2772
1819,6940,538
1820,8640,15073
1821,22281,7233
1822,4762,11659
1823,14661,9854
1824,33,20302
1825,10153,18256
1826,9119,5077
1827,20887,19488
1828,6748,6840
1829,8320,13270
1830,11689,7043
1831,16278,3414
1832,16844,7362
1833,7988,22320
1834,19082,10917
1835,10041,1900
1836,1283,18702
1837,17289,1797
1838,22112,5738
1839,17600,1713
1840,8565,20899
1841,17044,1945
1842,14035,4844
1843,20922,18424
1844,2293,8767
1845,6445,19085
1846,10596,2008
1847,3558,20652
1848,16265,7964
1849,6199,20563
1850,2675,5864
1851,6925,12295
1852,21284,11083
1853,3048,20080
1854,17137,2784
1855,5617,682
1856,5974,20871
1857,11312,17476
1858,12346,5610
1859,8728,5
1860,12238,11314
1861,5543,20680
1862,11055,7439
1863,15173,17544
1864,539,9768
1865,6310,17263
1866,8667,4797
1867,19326,10111
1868,4623,5167
1869,14727,18842
1870,2222,6804
1871,19891,727
1872,15812,3182
1873,934,18113
1874,20485,9684
1875,9222,793
1876,9508,12051
1877,14279,11308
1878,20133,8078
1879,10919,4942
1880,6996,16376
1881,16359,604
1882,136,12654
1883,1600,16501
1884,12787,21644
1885,4357,22075
1886,19471,12810
1887,14061,15073
1888,12097,4685
1889,15760,4005
1890,18916,6542
1891,18031,384
1892,22227,22021
1893,3728,8989
1894,10472,13329
1895,1530,20352
1896,13950,8172
1897,17878,15296
1898,17515,1560
1899,6116,13440
1900,17653,9790
1901,18281,199
1902,12610,15157
1903,22219,17009
1904,2532,16515
1905,8397,16428
1906,14947,1966
1907,5146,6815
1908,21228,9797
1909,20765,21560
1910,15188,16022
1911,22046,18047
1912,13093,6745
1913,2410,9291
1914,12116,4154
1915,6978,8996
1916,15698,4335
1917,1441,20534
1918,12403,18595
1919,14987,8256
1920,7157,13400
1921,6608,1906
1922,15877,6516
1923,5208,3445
1924,18804,19697
1925,7631,18370
1926,158,19298
1927,10003,18822
1928,18975,6189
1929,2377,11262
1930,22291,17723
1931,548,14116
1932,7565,13417
1933,16007,21124
1934,21297,3600
1935,17490,11295
1936,6060,19483
1937,17870,6648
1938,14670,7942
1939,9713,19124
1940,15740,21980
1941,5417,860
1942,10258,16932
1943,18601,22010
1944,19938,9895
1945,19526,10344
1946,337,13722
1947,10980,7915
1948,18185,20781
1949,17630,3599
1950,4666,11727
1951,4150,2603
1952,16348,7037
1953,18951,20930
1954,8551,16638
1955,14886,14705
1956,3799,2763
1957,5756,10049
1958,2280,11890
1959,21514,19578
1960,7229,18030
1961,8019,13068
1962,812,8105
1963,17374,4594
1964,11195,17435
1965,2418,18607
1966,3637,1779
1967,17750,7022
1968,7405,3784
1969,8849,9946
1970,13555,4940
1971,16957,6356
1972,9092,13702
1973,21684,1873
1974,2083,8546
1975,22188,18523
1976,9787,12100
1977,9693,17552
1978,9902,14442
1979,10988,1961
1980,6871,10775
1981,3308,18065
1982,12648,7322
1983,13223,13511
1984,14328,11072
1985,20784,15524
1986,6866,1006
1987,21267,2810
1988,16158,18625
1989,17225,10347
1990,7209,7853
1991,14085,20498
1992,2290,13479
1993,22061,1931
1994,1447,17204
1995,21898,7090
1996,11243,1054
1997,17707,8041
1998,3190,4500
1999,20245,6284
2000,13182,8831
2001,15699,18897
2002,10131,13984
2003,5266,13345
2004,12441,9406
2005,17680,18958
2006,1071,15662
2007,229,5338
2008,20027,14550
2009,17969,12981
2010,11898,14175
2011,12701,3104
2012,2790,12350
2013,21976,15660
2014,9101,1887
2015,13672,22317
2016,14970,13305
2017,12909,779
2018,3508,3103
2019,17461,5531
2020,3029,2482
2021,9426,9467
2022,14821,22456
2023,13984,14323
2024,6747,12947
2025,18229,17314
2026,14308,17995
2027,14974,19052
2028,2115,12690
2029,17140,14747
2030,3342,16114
2031,9617,8355
2032,13777,7312
2033,20406,9220
2034,2580,2175
2035,6722,6761
2036,92,16051
2037,17205,13407
2038,17089,863
2039,21558,6977
2040,36,13065
2041,8423,12980
2042,12640,15085
2043,11436,15422
2044,9646,13415
2045,2048,12266
2046,11972,1280
2047,7577,15856
2048,18549,8151
2049,19596,8351
2050,21613,13386
2051,2734,17997
2052,20857,16714
2053,21382,20744
2054,19045,20687
2055,13608,18477
2056,17513,6210
2057,3892,7637
2058,3032,20224
2059,2169,5595
2060,15524,18040
2061,19802,2513
2062,9382,9224
2063,11676,17411
2064,16010,22453
2065,17971,15737
2066,15656,22257
2067,15409,13685
2068,11888,2546
2069,16809,5962
2070,6231,5351
2071,6226,14595
2072,9254,7458
2073,2270,21558
2074,15935,4866
2075,5183,11674
2076,20166,19525
2077,13556,20001
2078,9934,21230
2079,2622,18061
2080,10961,17505
2081,732,7386
2082,12082,4975
2083,21061,14861
2084,4606,5241
2085,5707,4149
2086,20960,11046
2087,10950,16183
2088,16740,8164
2089,12359,1903
2090,2830,2130
2091,5202,11610
2092,431,16552
2093,20087,17253
2094,11443,8330
2095,17374,19124
2096,5503,13830
2097,22035,2762
2098,12775,11097
2099,19165,4466
2100,10990,5982
2101,18500,4179
2102,4941,8726
2103,6097,8867
2104,9325,3205
2105,11495,12808
2106,8454,22156
2107,12540,1707
2108,16413,8020
2109,3434,6398
2110,3257,14942
2111,9548,6438
2112,16700,6998
2113,22215,2517
2114,9696,20757
2115,3012,14665
2116,13921,22179
2117,22093,13549
2118,11753,11229
2119,1049,4537
2120,8514,2176
2121,21996,15181
2122,456,16840
2123,15333,18711
2124,13048,14245
2125,11222,11778
2126,1660,18719
2127,719,5449
2128,16614,14406
2129,19188,19520
2130,993,20606
2131,4200,18699
2132,5436,2593
2133,14818,21540
2134,1077,8742
2135,12564,10479
2136,15349,21889
2137,9587,4290
2138,17571,21244
2139,21758,12993
2140,21527,284
2141,20548,5328
2142,10595,19106
2143,3499,15836
2144,6659,673
2145,12736,6679
2146,6502,2669
2147,12169,10740
2148,21448,12378
2149,2775,2043
2150,17476,12887
2151,10691,15894
2152,8907,17137
2153,21484,20895
2154,7604,21225
2155,756,9033
2156,8227,18830
2157,3194,13743
2158,18512,10639
2159,15675,3070
2160,4408,62
2161,20800,3062
2162,9565,3930
2163,1219,461
2164,20544,15209
2165,12437,11531
2166,14005,1356
2167,19575,13885
2168,20375,13432
2169,8058,20423
2170,15624,1666
2171,17383,8877
2172,20805,8502
2173,1185,4141
2174,5923,8292
2175,6648,4032
2176,4489,20363
2177,19917,19146
2178,10432,891
2179,10429,13565
2180,12881,412
2181,22117,14622
2182,3778,4264
2183,3695,4375
2184,4787,13878
2185,15563,123
2186,4545,12502
2187,10315,11387
2188,3450,19462
2189,7588,19908
2190,1529,16052
2191,16814,20494
2192,13883,3608
2193,15713,1961
2194,591,5550
2195,8388,7207
2196,12486,4184
2197,8646,20478
2198,11296,9343
2199,9107,15276
2200,20832,22009
2201,6236,6605
2202,15493,13642
2203,16951,9515
2204,7502,5452
2205,5273,6357
2206,19614,22244
2207,5350,6541
2208,6494,10555
2209,11731,12615
2210,15384,1259
2211,11518,10825
2212,8468,9576
2213,19693,9175
2214,11721,18261
2215,11572,4900
2216,22335,21885
2217,16085,21559
2218,16478,2673
2219,21267,14419
2220,16765,15889
2221,8295,10621
2222,4991,14884
2223,19062,19169
2224,15325,12143
2225,18508,16006
2226,447,15686
2227,20950,17666
2228,2682,6369
2229,4968,20782
2230,15531,11678
2231,16570,16054
2232,7876,668
2233,11984,16989
2234,6960,10754
2235,17717,20564
2236,20527,20426
2237,10389,9724
2238,11150,20657
2239,10257,5759
2240,21226,11449
2241,4220,8338
2242,11357,15005
2243,7616,21062
2244,130,21246
2245,20459,16353
2246,3688,20530
2247,15373,19597
2248,4333,14017
2249,10417,17228
2250,5122,2704
2251,3269,10787
2252,21359,12627
2253,5523,7522
2254,363,10144
2255,7226,12229
2256,14841,6547
2257,348,16348
2258,17400,21827
2259,19950,18711
2260,2456,17504
2261,20919,21454
2262,16422,13898
2263,10189,6283
2264,5883,2582
2265,60,7940
2266,1634,14689
2267,16770,4141
2268,6116,19492
2269,3949,10163
2270,21624,2285
2271,17759,7797
2272,9824,12675
2273,12323,17129
2274,8069,7637
2275,5986,21992
2276,9284,8663
2277,15285,8524
2278,10785,669
2279,10826,8538
2280,4928,21870
2281,20398,10125
2282,3034,14880
2283,17485,21210
2284,16093,2451
2285,21351,14667
2286,13327,7103
2287,2958,21080
2288,5702,5210
2289,6454,9209
2290,11275,9172
2291,6592,5694
2292,10356,19513
2293,17478,6976
2294,15233,20608
2295,22008,14955
2296,19705,14623
2297,20458,222
2298,4842,22038
2299,717,16221
2300,29,9771
2301,11028,18198
2302,6181,11936
2303,5443,5073
2304,12153,3891
2305,16265,1495
2306,21864,6902
2307,20690,15432
2308,19806,11908
2309,3773,18460
2310,2942,6792
2311,12065,5201
2312,14070,12991
2313,19305,1661
2314,4321,4383
2315,13239,827
2316,20536,15415
2317,4046,15716
2318,16344,6644
2319,20067,17001
2320,11500,8990
2321,7256,15516
2322,619,21909
2323,17085,10563
2324,11350,20572
2325,20993,13932
2326,15567,8195
2327,17557,5427
2328,8094,4498
2329,9677,12346
2330,18380,20620
2331,8141,9300
2332,11512,6468
2333,5779,17207
2334,2358,16196
2335,9104,13824
2336,9072,13923
2337,21004,14307
2338,16964,1647
2339,7268,17805
2340,17637,15162
2341,8434,11173
2342,13125,6785
2343,7614,972
2344,1165,21547
2345,8913,12407
2346,3765,1584
2347,3269,18194
2348,22209,13983
2349,6498,1016
2350,10398,21532
2351,20927,4173
2352,7411,12917
2353,20406,20216
2354,14751,15250
2355,19479,19210
2356,11324,19115
2357,20450,18883
2358,18263,9017
2359,16732,19333
2360,3744,17944
2361,15117,4531
2362,17655,9045
2363,2907,10186
2364,10753,12984
2365,8848,20905
2366,19701,8468
2367,5438,10748
2368,11508,13857
2369,11596,7374
2370,11578,19345
2371,1030,5830
2372,16274,8551
2373,13888,3069
2374,6918,10653
2375,12715,9587
2376,8924,18067
2377,932,539
2378,12438,12973
2379,15057,14170
2380,1269,820
2381,3292,4835
2382,3913,14771
2383,5902,16158
2384,3505,17460
2385,10338,10344
2386,11650,10389
2387,5248,948
2388,4828,11588
2389,8296,17793
2390,12703,11458
2391,20146,20064
2392,19635,11502
2393,16218,12418
2394,11461,6290
2395,6123,19067
2396,287,1309
2397,3403,16680
2398,8014,10412
2399,17992,9510
2400,4077,251
2401,15953,405
2402,10606,11089
2403,6273,7585
2404,245,399
2405,7193,10066
2406,2626,19951
2407,17504,19993
2408,13267,2832
2409,11205,22070
2410,14697,3769
2411,5738,4775
2412,13158,304
2413,20217,8642
2414,12797,15434
2415,18836,6495
2416,1737,13034
2417,2892,17049
2418,9279,21794
2419,7989,3204
2420,8317,12116
2421,17477,13697
2422,14588,7253
2423,5115,8991
2424,11167,8449
2425,21237,17837
2426,3883,7015
2427,17318,9274
2428,7829,20888
2429,7552,8641
2430,10372,17830
2431,17829,14231
2432,7030,20743
2433,1311,21897
2434,11303,22146
2435,1560,12942
2436,9717,96
2437,16900,14033
2438,3698,21143
2439,1973,17607
2440,6218,8987
2441,20813,3425
2442,10171,16608
2443,18356,21374
2444,3726,4251
2445,3209,3674
2446,20810,17638
2447,21095,2964
2448,13309,7233
2449,13304,16656
2450,16345,19473
2451,8051,18740
2452,6312,1026
2453,19233,5312
2454,12847,7439
2455,8669,15996
2456,16681,6880
2457,14754,9712
2458,19289,16623
2459,15381,1948
2460,16589,4327
2461,12409,22046
2462,17262,2591
2463,18915,1516
2464,18112,14910
2465,6490,16448
2466,16426,21372
2467,16744,20093
2468,15978,6607
2469,2612,17114
2470,15031,9299
2471,13084,15366
2472,15145,6918
2473,9529,14207
2474,12476,16370
2475,4300,19512
2476,3841,21149
2477,4304,21028
2478,21739,9169
2479,7395,16016
2480,11536,16676
2481,10773,21693
2482,11962,2154
2483,642,17765
2484,17621,17197
2485,17108,16397
2486,20776,21436
2487,7371,3547
2488,4825,16357
2489,8838,17167
2490,10496,21047
2491,11160,17340
2492,13059,11485
2493,7290,9549
2494,20115,2319
2495,17812,3907
2496,8712,16247
2497,15853,12091
2498,19499,13935
2499,16674,21186
2500,18011,13216
2501,5480,17419
2502,7674,70
2503,10826,15246
2504,3992,6570
2505,197,12850
2506,18457,8600
2507,1135,13304
2508,17875,18899
2509,12046,17338
2510,21203,663
2511,16883,2671
2512,7937,1956
2513,6702,19943
2514,2407,6694
2515,4576,17257
2516,7632,3188
2517,3491,16107
2518,21360,18138
2519,20408,1555
2520,18186,18338
2521,14526,206
2522,3919,4851
2523,11794,5950
2524,6832,582
2525,14920,16911
2526,3916,5159
2527,16531,1424
2528,10740,18320
2529,5463,12786
2530,16631,8625
2531,16389,4167
2532,12971,16953
2533,7460,6193
2534,7206,21594
2535,16239,17893
2536,20608,19403
2537,1440,21351
2538,12211,7724
2539,10792,7787
2540,11562,5265
2541,2871,5312
2542,6348,19086
2543,21190,2141
2544,18533,360
2545,10949,21286
2546,21378,9575
2547,7734,20293
2548,8864,5399
2549,13806,13090
2550,13090,3240
2551,21891,12265
2552,984,895
2553,7232,7915
2554,16918,19965
2555,20963,15249
2556,21690,20456
2557,562,8505
2558,18760,20890
2559,7672,16057
2560,12115,16630
2561,188,648
2562,14578,20558
2563,20518,3527
2564,19004,14424
2565,3912,10862
2566,5337,6410
2567,11707,10092
2568,16514,1614
2569,17027,1906
2570,2638,8223
2571,5259,19971
2572,7577,4595
2573,12548,15873
2574,5063,791
2575,10134,168
2576,21844,17617
2577,19243,2885
2578,10661,15130
2579,9661,9398
2580,12612,10855
2581,13677,12154
2582,1900,10603
2583,7153,22108
2584,2212,19350
2585,18881,14926
2586,15770,6593
2587,7643,144
2588,16953,13058
2589,7088,15504
2590,5038,11163
2591,21134,11820
2592,10059,7357
2593,4759,35
2594,75,6433
2595,8395,14584
2596,14977,14147
2597,11630,10773
2598,8488,853
2599,8676,3079
2600,19067,2162
2601,2884,6631
2602,14878,14434
2603,12141,4187
2604,15346,424
2605,7660,15795
2606,19425,588
2607,2537,827
2608,494,11295
2609,2926,18194
2610,11921,13243
2611,20097,4257
2612,4177,7545
2613,18971,9705
2614,13871,4270
2615,1153,8312
2616,301,306
2617,3459,17508
2618,20327,2387
2619,16403,10508
2620,1817,14230
2621,10889,21183
2622,14127,4257
2623,12222,7968
2624,13188,2640
2625,7032,2803
2626,11575,13070
2627,1517,3702
2628,6712,5856
2629,80,11286
2630,22216,21937
2631,1233,14237
2632,3124,11514
2633,15896,3574
2634,5284,130
2635,4758,862
2636,20074,5273
2637,10817,11313
2638,14648,11316
2639,11021,18653
2640,22269,10113
2641,14482,10852
2642,11403,7715
2643,789,1983
2644,19524,180
2645,2917,18970
2646,21789,11657
2647,10644,16366
2648,6859,10077
2649,4200,11881
2650,20117,13270
2651,6831,8127
2652,3766,5745
2653,15962,2788
2654,7380,14406
2655,3678,15225
2656,9907,16309
2657,7551,905
2658,6700,14082
2659,5575,19404
2660,7310,5845
2661,11776,15449
2662,10671,14351
2663,1634,14831
2664,18127,17198
2665,6192,2756
2666,22064,11362
2667,22319,5566
2668,7449,9460
2669,17042,19257
2670,7529,10005
2671,7278,21299
2672,6638,13568
2673,2772,6984
2674,7197,18560
2675,7079,11110
2676,7491,13247
2677,4362,13357
2678,21817,19289
2679,4976,15183
2680,689,15851
2681,15035,19105
2682,17308,14270
2683,979,19767
2684,9663,5283
2685,18287,6259
2686,21750,10488
2687,15600,8038
2688,1594,8382
2689,2492,11692
2690,11413,19252
2691,7545,19515
2692,9042,7579
2693,16938,21463
2694,15451,5292
2695,4657,14175
2696,20323,15054
2697,3597,5020
2698,2457,18439
2699,8072,4570
2700,17863,744
2701,18174,8723
2702,5298,7952
2703,10704,16935
2704,19829,18525
2705,19488,12109
2706,8473,16184
2707,10741,13323
2708,15180,13001
2709,6210,8802
2710,6644,21347
2711,3064,7889
2712,11424,22314
2713,18946,1380
2714,17956,18293
2715,14226,103
2716,22466,6407
2717,18690,2829
2718,8731,1432
2719,6311,17651
2720,14227,630
2721,6173,2067
2722,19150,17091
2723,11408,9878
2724,15688,2615
2725,1392,9002
2726,3145,1321
2727,20016,15868
2728,10174,6205
2729,3241,12541
2730,10966,12522
2731,13204,11476
2732,2300,2242
2733,18575,16183
2734,17891,21221
2735,20912,13597
2736,13738,19009
2737,17796,2431
2738,12111,15997
2739,14574,3054
2740,20002,5069
2741,4450,12682
2742,4856,14252
2743,15314,13120
2744,14162,9073
2745,11108,1749
2746,14211,18717
2747,3450,7001
2748,16873,15210
2749,10927,8306
2750,4911,18224
2751,6731,17755
2752,21354,9490
2753,18579,2065
2754,6810,2982
2755,16456,4213
2756,8640,4587
2757,648,4236
2758,13477,3746
2759,19280,10272
2760,16467,18467
2761,2914,3991
2762,8366,14122
2763,8055,12471
2764,1973,2912
2765,17639,1063
2766,9563,8966
2767,3583,6503
2768,6927,4247
2769,3884,9005
2770,12738,16925
2771,13319,15492
2772,22304,17189
2773,1909,40
2774,10642,16861
2775,14166,8292
2776,103,5079
2777,5362,18741
2778,17778,11535
2779,17056,4492
2780,10539,249
2781,3620,13904
2782,16140,19344
2783,6295,19088
2784,5664,825
2785,2499,14733
2786,18446,2046
2787,5500,14246
2788,3384,9969
2789,12752,11782
2790,12400,15471
2791,20988,19117
2792,812,17328
2793,12841,10231
2794,3423,19298
2795,19532,18594
2796,20176,17296
2797,4224,20772
2798,18447,17484
2799,22468,3341
2800,10990,17838
2801,9100,2492
2802,21769,3438
2803,2089,20369
2804,22347,17355
2805,1105,9381
2806,13890,2206
2807,15797,4256
2808,21291,19935
2809,6628,19209
2810,7054,10967
2811,3060,12892
2812,1975,8390
2813,21061,4432
2814,6411,11537
2815,7319,15419
2816,20440,15878
2817,14757,7659
2818,12890,6473
2819,19954,21146
2820,9025,20524
2821,11607,10557
2822,21616,20374
2823,21015,4657
2824,21750,17332
2825,3583,12459
2826,368,9383
2827,20236,14579
2828,3349,3084
2829,10222,17379
2830,5016,192
2831,6412,14924
2832,2465,18854
2833,18358,1715
2834,5403,20669
2835,17890,21601
2836,12738,8967
2837,10828,19483
2838,19415,12793
2839,4365,12434
2840,8205,12432
2841,20166,1133
2842,2314,5020
2843,375,12786
2844,17763,12916
2845,5013,6143
2846,4561,5990
2847,20737,15626
2848,15687,17468
2849,5459,9726
2850,17471,8081
2851,21096,16866
2852,22188,3551
2853,13428,1696
2854,18349,20456
2855,16021,7160
2856,2918,1622
2857,2593,8781
2858,7243,20429
2859,17058,7751
2860,1004,14851
2861,17576,18704
2862,6173,13305
2863,7204,11165
2864,1950,22024
2865,21931,8570
2866,12323,13941
2867,11929,2188
2868,14546,1545
2869,10785,6666
2870,15620,8291
2871,20395,6577
2872,6925,14086
2873,11650,4213
2874,16271,9295
2875,8788,11186
2876,19540,430
2877,7742,1326
2878,12534,4685
2879,15360,2906
